Commodity,country,Total_Value,rank
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",GUINEA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",UZBEKISTAN,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",MAURITANIA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",SUDAN,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",MADAGASCAR,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",TRINIDAD,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",KOREA DP RP,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",SERBIA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",PAPUA N GNA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",SOMALIA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",DJIBOUTI,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",LATVIA,,63
