Commodity,country,Total_Value,rank
ARTICLES OF IRON OR STEEL,DJIBOUTI,0.82,139
ARTICLES OF IRON OR STEEL,UNSPECIFIED,0.72,140
ARTICLES OF IRON OR STEEL,SERBIA,0.72,140
ARTICLES OF IRON OR STEEL,FR GUIANA,0.67,141
ARTICLES OF IRON OR STEEL,COMOROS,0.62,142
ARTICLES OF IRON OR STEEL,GUADELOUPE,0.62,142
ARTICLES OF IRON OR STEEL,BELARUS,0.59,143
ARTICLES OF IRON OR STEEL,SURINAME,0.58,144
ARTICLES OF IRON OR STEEL,HAITI,0.57,145
ARTICLES OF IRON OR STEEL,EL SALVADOR,0.56,146
ARTICLES OF IRON OR STEEL,LUXEMBOURG,0.55,147
ARTICLES OF IRON OR STEEL,C AFRI REP,0.52,148
ARTICLES OF IRON OR STEEL,NEW CALEDONIA,0.46,149
ARTICLES OF IRON OR STEEL,BRUNEI,0.44,150
ARTICLES OF IRON OR STEEL,COSTA RICA,0.39,151
ARTICLES OF IRON OR STEEL,ALBANIA,0.35,152
ARTICLES OF IRON OR STEEL,ERITREA,0.26,153
ARTICLES OF IRON OR STEEL,ARUBA,0.23,154
ARTICLES OF IRON OR STEEL,GRENADA,0.16,155
ARTICLES OF IRON OR STEEL,NETHERLANDANTIL,0.16,155
ARTICLES OF IRON OR STEEL,VENEZUELA,0.14,156
ARTICLES OF IRON OR STEEL,CUBA,0.12,157
ARTICLES OF IRON OR STEEL,BARBADOS,0.12,157
ARTICLES OF IRON OR STEEL,EQUTL GUINEA,0.1,158
ARTICLES OF IRON OR STEEL,MOLDOVA,0.1,158
ARTICLES OF IRON OR STEEL,FR POLYNESIA,0.1,158
ARTICLES OF IRON OR STEEL,SWAZILAND,0.08,159
ARTICLES OF IRON OR STEEL,MONGOLIA,0.08,159
ARTICLES OF IRON OR STEEL,MONTENEGRO,0.07,160
ARTICLES OF IRON OR STEEL,ICELAND,0.07,160
ARTICLES OF IRON OR STEEL,MACEDONIA,0.07,160
ARTICLES OF IRON OR STEEL,ST LUCIA,0.05,161
ARTICLES OF IRON OR STEEL,ANDORRA,0.05,161
ARTICLES OF IRON OR STEEL,SOUTH SUDAN,0.05,161
ARTICLES OF IRON OR STEEL,LIECHTENSTEIN,0.05,161
ARTICLES OF IRON OR STEEL,KOREA DP RP,0.04,162
ARTICLES OF IRON OR STEEL,NORFOLK IS,0.03,163
ARTICLES OF IRON OR STEEL,CAPE VERDE IS,0.03,163
ARTICLES OF IRON OR STEEL,DOMINICA,0.03,163
ARTICLES OF IRON OR STEEL,SAO TOME,0.03,163
ARTICLES OF IRON OR STEEL,STATE OF PALEST,0.02,164
ARTICLES OF IRON OR STEEL,TURKMENISTAN,0.02,164
ARTICLES OF IRON OR STEEL,KIRIBATI REP,0.01,165
ARTICLES OF IRON OR STEEL,TONGA,0.01,165
ARTICLES OF IRON OR STEEL,MACAO,0.01,165
ARTICLES OF IRON OR STEEL,MAYOTTE,0.01,165
ARTICLES OF IRON OR STEEL,NAURU RP,0.01,165
ARTICLES OF IRON OR STEEL,BOSNIA-HRZGOVIN,0.01,165
ARTICLES OF IRON OR STEEL,ARMENIA,0.01,165
ARTICLES OF IRON OR STEEL,US MINOR OUTLYING ISLANDS,0.01,165
ARTICLES OF IRON OR STEEL,GUINEA BISSAU,0.01,165
ARTICLES OF IRON OR STEEL,VANUATU REP,0.0,166
ARTICLES OF IRON OR STEEL,MONACO,0.0,166
ARTICLES OF IRON OR STEEL,CAYMAN IS,0.0,166
ARTICLES OF IRON OR STEEL,BAHAMAS,0.0,166
ARTICLES OF IRON OR STEEL,MARSHALL ISLAND,0.0,166
ARTICLES OF IRON OR STEEL,GIBRALTAR,0.0,166
ARTICLES OF IRON OR STEEL,SOLOMON IS,0.0,166
ARTICLES OF IRON OR STEEL,TURKS C IS,0.0,166
ARTICLES OF IRON OR STEEL,KYRGHYZSTAN,0.0,166
ARTICLES OF IRON OR STEEL,MONTSERRAT,0.0,166
ARTICLES OF IRON OR STEEL,SAN MARINO,0.0,166
ARTICLES OF IRON OR STEEL,ST KITT N A,0.0,166
ARTICLES OF IRON OR STEEL,TIMOR LESTE,0.0,166
ARTICLES OF IRON OR STEEL,PALAU,0.0,166
ARTICLES OF IRON OR STEEL,TAJIKISTAN,0.0,166
ARTICLES OF IRON OR STEEL,BELIZE,0.0,166
ARTICLES OF IRON OR STEEL,BERMUDA,,167
ARTICLES OF IRON OR STEEL,GREENLAND,,167
ARTICLES OF IRON OR STEEL,ANTIGUA,,167
ARTICLES OF IRON OR STEEL,ST VINCENT,,167
ARTICLES OF IRON OR STEEL,FAROE IS.,,167
